Chromosome	Start	End	GeneID	Gene_type	Strand
HSCHR6_MHC_MANN_CTG1	2885596	2887563	ENSG00000223448	protein_coding	-1
17	76712832	76726799	ENSG00000070495	protein_coding	-1
1	209001338	209001476	ENSG00000278684	unprocessed_pseudogene	1
1	247015068	247017291	ENSG00000236775	processed_pseudogene	1
HSCHR6_MHC_APD_CTG1	1620298	1656640	ENSG00000235727	lncRNA	-1
HSCHR8_9_CTG1	215614	216148	ENSG00000282490	processed_pseudogene	-1
HSCHR8_9_CTG1	7546	10827	ENSG00000282230	protein_coding	1
1	215622891	216423448	ENSG00000042781	protein_coding	-1
HSCHR8_9_CTG1	610855	611167	ENSG00000282680	processed_pseudogene	1
12	57772660	57797554	ENSG00000257921	protein_coding	1
HSCHR8_9_CTG1	12673	190626	ENSG00000275594	protein_coding	1
HSCHR6_MHC_MANN_CTG1	351865	352871	ENSG00000231319	protein_coding	-1
12	57782761	57808071	ENSG00000123297	protein_coding	1
HSCHR6_MHC_MANN_CTG1	209439	210099	ENSG00000231041	protein_coding	1
HSCHR6_MHC_MANN_CTG1	1776687	1778229	ENSG00000233700	processed_pseudogene	1
HSCHR6_MHC_MANN_CTG1	4263489	4298940	ENSG00000239836	protein_coding	1
HSCHR6_MHC_APD_CTG1	3089204	3095756	ENSG00000233345	protein_coding	1
4	149351709	149896233	ENSG00000234828	protein_coding	-1
20	57351223	57379211	ENSG00000101146	protein_coding	1
19	1989401	1990370	ENSG00000267283	lncRNA	1
2	190880797	190882059	ENSG00000235852	lncRNA	-1
19	8695721	8696321	ENSG00000279426	TEC	-1
2	190992639	190993567	ENSG00000229023	processed_pseudogene	-1
19	8728735	8729204	ENSG00000269244	processed_pseudogene	-1
HSCHR6_MHC_MANN_CTG1	820771	898309	ENSG00000237051	protein_coding	-1
19	2315162	2316875	ENSG00000286880	lncRNA	-1
2	191017954	191019079	ENSG00000230686	lncRNA	1
19	2321520	2328611	ENSG00000130332	protein_coding	-1
2	191021526	191032314	ENSG00000231858	lncRNA	1
2	191045458	191065345	ENSG00000288064	lncRNA	1
17	49223366	49230787	ENSG00000173868	protein_coding	-1
2	191121950	191122056	ENSG00000207402	snRNA	1
2	191154118	191156070	ENSG00000280083	TEC	-1
2	191174233	191174835	ENSG00000230611	processed_pseudogene	1
2	47690716	47691246	ENSG00000230979	processed_pseudogene	-1
2	47705468	47705979	ENSG00000224443	processed_pseudogene	1
2	47731402	47732035	ENSG00000224058	processed_pseudogene	-1
4	48805212	48861817	ENSG00000109180	protein_coding	1
2	47781379	47781465	ENSG00000283502	snRNA	1
2	47797826	47798091	ENSG00000235369	processed_pseudogene	-1
17	39868202	39877896	ENSG00000186075	protein_coding	1
2	47883455	47883909	ENSG00000236549	processed_pseudogene	1
X	48903180	48911958	ENSG00000102100	protein_coding	-1
2	47939738	47940218	ENSG00000226473	processed_pseudogene	-1
2	46392291	46394228	ENSG00000228100	lncRNA	-1
2	46429190	46441833	ENSG00000187600	lncRNA	1
19	2425625	2427586	ENSG00000099800	protein_coding	-1
HSCHR8_3_CTG7	193306	199505	ENSG00000274205	protein_coding	1
2	46429195	46484424	ENSG00000284608	lncRNA	1
2	46448224	46448511	ENSG00000241791	misc_RNA	-1
2	46479565	46484425	ENSG00000284701	protein_coding	1
2	46490750	46542577	ENSG00000250565	protein_coding	-1
22	31452881	31464304	ENSG00000240591	lncRNA	1
19	2427638	2456959	ENSG00000176619	protein_coding	-1
22	31479383	31479489	ENSG00000199248	snRNA	-1
22	31488688	31618588	ENSG00000198089	protein_coding	1
9	113221544	113264492	ENSG00000136868	protein_coding	1
11	86278333	86278398	ENSG00000283744	miRNA	1
11	86283927	86284668	ENSG00000254783	processed_pseudogene	1
11	86294760	86295576	ENSG00000255222	processed_pseudogene	1
12	57803838	57804415	ENSG00000270039	lncRNA	1
11	86324012	86324309	ENSG00000239856	misc_RNA	-1
12	57806154	57806260	ENSG00000206749	snRNA	-1
12	57814494	57814926	ENSG00000269903	lncRNA	1
12	40286289	40286662	ENSG00000229899	processed_pseudogene	1
12	40395853	40443847	ENSG00000258167	lncRNA	-1
2	46541806	46584688	ENSG00000119729	protein_coding	1
12	40554161	40554267	ENSG00000207492	snRNA	-1
12	40728811	40729897	ENSG00000257680	processed_pseudogene	1
11	86374736	86423109	ENSG00000149201	protein_coding	1
12	92421531	92483680	ENSG00000266923	lncRNA	1
12	92530460	92531324	ENSG00000258262	processed_pseudogene	1
12	87944885	87950819	ENSG00000240721	processed_pseudogene	1
7	87401696	87480435	ENSG00000005471	protein_coding	-1
9	113255835	113275572	ENSG00000176386	protein_coding	-1
16	56904264	56904353	ENSG00000283471	miRNA	1
16	56906534	56906956	ENSG00000243988	processed_pseudogene	1
12	87980035	88034037	ENSG00000165805	protein_coding	-1
16	56932142	56944864	ENSG00000051108	protein_coding	1
17	30477362	30527592	ENSG00000108587	protein_coding	1
9	113275642	113294009	ENSG00000136875	protein_coding	1
HSCHR8_3_CTG7	200980	210848	ENSG00000273889	protein_coding	-1
3	46694528	46710886	ENSG00000181585	protein_coding	1
HSCHR6_MHC_APD_CTG1	2029312	2047393	ENSG00000234012	protein_coding	-1
19	2434914	2435000	ENSG00000283728	miRNA	-1
19	2458935	2462185	ENSG00000267201	lncRNA	-1
HSCHR8_3_CTG7	68398	73345	ENSG00000282189	lncRNA	1
HSCHR8_3_CTG7	173201	175460	ENSG00000277126	lncRNA	1
19	2476122	2478259	ENSG00000099860	protein_coding	1
3	46712115	46812574	ENSG00000206549	protein_coding	-1
HSCHR8_3_CTG7	102658	108088	ENSG00000278243	protein_coding	-1
3	46712117	46717869	ENSG00000283706	protein_coding	-1
2	46616416	46630176	ENSG00000119878	protein_coding	1
3	46742092	46812558	ENSG00000284672	lncRNA	-1
3	46798123	46798390	ENSG00000238013	processed_pseudogene	1
19	56066684	56078801	ENSG00000267522	lncRNA	1
1	221330080	221336489	ENSG00000234754	lncRNA	-1
19	56087366	56121295	ENSG00000142409	protein_coding	-1
2	46668870	46670778	ENSG00000279254	TEC	1
2	233545482	233547032	ENSG00000271639	processed_pseudogene	1
2	233585439	233586291	ENSG00000228949	unprocessed_pseudogene	1
2	233603553	233604401	ENSG00000227846	unprocessed_pseudogene	1
2	233647926	233649026	ENSG00000234143	unprocessed_pseudogene	1
12	88033846	88050160	ENSG00000133641	protein_coding	1
3	46877721	46903799	ENSG00000160801	protein_coding	1
2	233671898	233773300	ENSG00000241119	protein_coding	1
1	248936581	248937043	ENSG00000233084	processed_pseudogene	1
19	56127236	56127466	ENSG00000279959	TEC	-1
1	176272483	176273402	ENSG00000227815	unprocessed_pseudogene	1
1	209107503	209114419	ENSG00000287046	lncRNA	1
19	56132599	56160893	ENSG00000167685	protein_coding	1
1	160670778	160699761	ENSG00000228863	lncRNA	1
HSCHR8_9_CTG1	618072	618448	ENSG00000282382	processed_pseudogene	-1
HSCHR8_9_CTG1	335123	480684	ENSG00000278548	protein_coding	1
1	213428708	213429077	ENSG00000228646	processed_pseudogene	-1
HSCHR6_MHC_APD_CTG1	1214309	1216283	ENSG00000235144	unprocessed_pseudogene	1
1	246528562	246528841	ENSG00000229112	unprocessed_pseudogene	-1
1	234212606	234215088	ENSG00000233332	lncRNA	-1
HSCHR6_MHC_APD_CTG1	4380588	4391853	ENSG00000236693	protein_coding	1
1	199752491	199752890	ENSG00000231984	processed_pseudogene	1
1	246108626	246113866	ENSG00000226876	lncRNA	1
1	247034637	247078811	ENSG00000277462	protein_coding	-1
11	86431590	86622867	ENSG00000254733	lncRNA	1
11	86432098	86432575	ENSG00000254727	transcribed_processed_pseudogene	1
11	86434924	86437282	ENSG00000278989	TEC	-1
11	86703099	86714092	ENSG00000254731	lncRNA	1
1	244408494	244451909	ENSG00000035687	protein_coding	-1
11	86727355	86765467	ENSG00000255250	lncRNA	1
11	111782195	111871581	ENSG00000086848	protein_coding	-1
9	113297093	113303376	ENSG00000165188	protein_coding	-1
20	57357426	57358369	ENSG00000228995	processed_pseudogene	-1
20	57376881	57393062	ENSG00000218018	lncRNA	-1
20	57391396	57409333	ENSG00000132819	protein_coding	1
19	56149817	56150490	ENSG00000279794	TEC	1
19	56176008	56185775	ENSG00000197487	protein_coding	1
12	88051701	88051778	ENSG00000252747	rRNA_pseudogene	1
12	88057876	88058578	ENSG00000257752	processed_pseudogene	-1
9	113349541	113371233	ENSG00000119411	protein_coding	1
12	122167738	122203471	ENSG00000158113	protein_coding	1
HSCHR8_3_CTG7	63530	67437	ENSG00000282613	lncRNA	1
2	233691607	233773300	ENSG00000167165	protein_coding	1
1	242082986	242524697	ENSG00000180287	protein_coding	-1
HSCHR8_3_CTG7	64825	68689	ENSG00000278488	protein_coding	-1
9	113373419	113376986	ENSG00000119431	protein_coding	-1
19	14489388	14489609	ENSG00000224543	processed_pseudogene	1
20	45841721	45857405	ENSG00000101473	protein_coding	-1
19	14517085	14565980	ENSG00000099797	protein_coding	1
9	113386312	113401290	ENSG00000148218	protein_coding	-1
12	122172029	122174221	ENSG00000204671	protein_coding	-1
HSCHR6_MHC_APD_CTG1	4253460	4257972	ENSG00000242361	protein_coding	-1
14	85385927	85388765	ENSG00000258814	lncRNA	1
14	85393828	85420550	ENSG00000259107	lncRNA	1
12	122203681	122208952	ENSG00000176383	protein_coding	1
14	85530144	85654428	ENSG00000185070	protein_coding	1
1	218881600	218882650	ENSG00000226693	processed_pseudogene	-1
HSCHR8_3_CTG7	183741	185156	ENSG00000278749	protein_coding	-1
14	72515407	72544622	ENSG00000286333	lncRNA	-1
14	72516820	72516898	ENSG00000273830	miRNA	1
14	72552580	72595125	ENSG00000258871	lncRNA	-1
14	72701762	72704280	ENSG00000285936	lncRNA	1
1	234261706	234274465	ENSG00000231272	lncRNA	1
14	72853224	72853331	ENSG00000206751	misc_RNA	-1
HSCHR8_3_CTG7	161499	190945	ENSG00000274352	protein_coding	1
1	174756850	174757119	ENSG00000223828	processed_pseudogene	-1
14	72929612	72929930	ENSG00000176043	processed_pseudogene	-1
12	122207779	122266423	ENSG00000256861	protein_coding	-1
14	96501433	96567116	ENSG00000090060	protein_coding	1
1	180269653	180502954	ENSG00000230124	protein_coding	-1
12	122364782	122365632	ENSG00000214760	processed_pseudogene	1
12	122395542	122400857	ENSG00000257097	lncRNA	1
12	98590723	98591214	ENSG00000225185	processed_pseudogene	-1
17	7355123	7357219	ENSG00000182896	protein_coding	1
12	98599635	98599883	ENSG00000212443	snoRNA	1
12	98613405	98645113	ENSG00000166130	protein_coding	-1
HSCHR8_9_CTG1	63221	64384	ENSG00000282698	processed_pseudogene	-1
HSCHR8_9_CTG1	220302	251785	ENSG00000282250	transcribed_unitary_pseudogene	1
HSCHR6_MHC_APD_CTG1	1167491	1168353	ENSG00000224538	unprocessed_pseudogene	-1
HSCHR6_MHC_APD_CTG1	1316997	1323001	ENSG00000235443	protein_coding	1
9	113407235	113410675	ENSG00000148229	protein_coding	-1
16	56940278	56941342	ENSG00000261270	lncRNA	1
HSCHR8_9_CTG1	220315	251785	ENSG00000293373	lncRNA	1
16	56941028	56941726	ENSG00000261114	lncRNA	1
16	56961923	56983845	ENSG00000087237	protein_coding	1
15	72266746	72319946	ENSG00000273025	protein_coding	-1
7	87503017	87713323	ENSG00000085563	protein_coding	-1
1	192246708	192247487	ENSG00000226723	processed_pseudogene	-1
15	72278867	72351794	ENSG00000261460	lncRNA	1
20	31404845	31412838	ENSG00000204548	protein_coding	-1
1	89939601	89940147	ENSG00000272672	lncRNA	1
1	246025897	246035603	ENSG00000235096	lncRNA	1
15	72284727	72320157	ENSG00000140488	protein_coding	-1
8	144791931	144791991	ENSG00000283764	miRNA	-1
8	144841042	144853736	ENSG00000170619	protein_coding	-1
20	31440632	31450257	ENSG00000180424	protein_coding	1
12	98515579	98550351	ENSG00000120802	protein_coding	1
9	113410054	113429690	ENSG00000157653	protein_coding	1
20	31465471	31476757	ENSG00000180383	protein_coding	-1
17	82418318	82442645	ENSG00000169660	protein_coding	1
20	31475288	31484895	ENSG00000088320	protein_coding	1
8	144854875	144869489	ENSG00000286681	lncRNA	-1
1	112523514	112620825	ENSG00000007341	protein_coding	-1
8	144876497	144902168	ENSG00000196150	protein_coding	-1
20	31485778	31487574	ENSG00000233354	lncRNA	1
20	31738617	31739113	ENSG00000289492	lncRNA	-1
20	32109714	32167258	ENSG00000101337	protein_coding	1
X	48922024	48958386	ENSG00000068308	protein_coding	-1
HSCHR6_MHC_SSTO_CTG1	1056955	1057375	ENSG00000229942	processed_pseudogene	-1
HSCHR6_MHC_SSTO_CTG1	198243	199317	ENSG00000232997	processed_pseudogene	-1
HSCHR6_MHC_SSTO_CTG1	734515	766084	ENSG00000223898	protein_coding	-1
HSCHR6_MHC_SSTO_CTG1	395670	396676	ENSG00000226832	protein_coding	-1
HSCHR6_MHC_SSTO_CTG1	1132998	1137170	ENSG00000233095	protein_coding	1
2	233693434	233708699	ENSG00000224814	lncRNA	-1
2	233721522	233722065	ENSG00000233445	processed_pseudogene	-1
2	233738952	233741957	ENSG00000248114	unprocessed_pseudogene	1
2	233747214	233748079	ENSG00000228445	unprocessed_pseudogene	1
2	233750617	233753656	ENSG00000248705	unprocessed_pseudogene	1
2	233760270	233773300	ENSG00000241635	protein_coding	1
11	111786286	111879425	ENSG00000258529	protein_coding	-1
9	10777357	10777525	ENSG00000227138	processed_pseudogene	1
9	10829752	10830308	ENSG00000230589	processed_pseudogene	-1
9	61789143	61789426	ENSG00000273940	misc_RNA	1
9	61854148	62096920	ENSG00000231527	lncRNA	1
11	111817214	111829212	ENSG00000254450	lncRNA	-1
11	111864254	111864460	ENSG00000254949	processed_pseudogene	1
2	233833416	233854566	ENSG00000123485	protein_coding	-1
HSCHR6_MHC_APD_CTG1	1368539	1371196	ENSG00000224542	protein_coding	-1
11	111874056	111881243	ENSG00000255561	protein_coding	-1
15	72284727	72375981	ENSG00000260729	protein_coding	-1
15	72379215	72379710	ENSG00000243007	processed_pseudogene	-1
15	74541206	74598131	ENSG00000179361	protein_coding	1
HSCHR6_MHC_APD_CTG1	3212374	3230309	ENSG00000232045	protein_coding	-1
11	111878935	111885975	ENSG00000137720	protein_coding	1
9	61865755	61866965	ENSG00000235659	lncRNA	-1
9	61868727	61887084	ENSG00000223379	lncRNA	1
3	46918807	46918935	ENSG00000273682	processed_pseudogene	-1
9	61883640	61883751	ENSG00000238749	misc_RNA	-1
9	61898805	61911022	ENSG00000229697	lncRNA	-1
9	61944232	61945136	ENSG00000276845	unprocessed_pseudogene	-1
HSCHR9_1_CTG1	62864	64139	ENSG00000263127	processed_pseudogene	-1
9	61982796	61986934	ENSG00000284471	TEC	1
9	67697076	67697187	ENSG00000275904	misc_RNA	1
3	46979666	47009704	ENSG00000160796	protein_coding	1
9	67717411	67719178	ENSG00000274026	lncRNA	-1
9	67725690	67725902	ENSG00000278763	processed_pseudogene	-1
9	67791499	67791782	ENSG00000274098	misc_RNA	-1
9	67797087	67797181	ENSG00000278010	snoRNA	1
9	67797221	67797500	ENSG00000277618	processed_pseudogene	1
9	67869947	67870053	ENSG00000278551	snRNA	1
9	67512034	67515393	ENSG00000276898	lncRNA	-1
15	74598919	74599397	ENSG00000275527	lncRNA	-1
15	74613194	74615596	ENSG00000260919	lncRNA	-1
9	67725914	67726255	ENSG00000275493	processed_pseudogene	1
15	85821855	85821957	ENSG00000252931	snRNA	1
9	93147040	93148556	ENSG00000203364	lncRNA	1
15	85825635	85825730	ENSG00000264406	miRNA	1
15	85958717	85958971	ENSG00000259608	processed_pseudogene	-1
10	4987775	5018031	ENSG00000151632	protein_coding	-1
9	20658309	20995955	ENSG00000188352	protein_coding	1
15	86078809	86116747	ENSG00000260477	lncRNA	-1
11	111889199	111889474	ENSG00000176343	processed_pseudogene	-1
20	32277651	32335011	ENSG00000101350	protein_coding	1
11	63469376	63470944	ENSG00000275598	processed_pseudogene	1
11	63495484	63500610	ENSG00000287412	lncRNA	1
11	63506052	63516774	ENSG00000133317	protein_coding	1
X	48939992	48940808	ENSG00000279155	TEC	1
X	48959179	48959282	ENSG00000223309	snRNA	-1
X	48961378	48971844	ENSG00000102057	protein_coding	-1
20	32355053	32355734	ENSG00000277692	lncRNA	1
20	32443059	32585333	ENSG00000197183	protein_coding	-1
12	7115736	7128889	ENSG00000139194	protein_coding	-1
15	86138269	86138379	ENSG00000252964	rRNA_pseudogene	-1
X	54842014	54842134	ENSG00000275387	unprocessed_pseudogene	1
15	86139838	86140240	ENSG00000261077	processed_pseudogene	-1
X	54927305	54927433	ENSG00000221750	snoRNA	1
16	57013071	57014100	ENSG00000259922	processed_pseudogene	-1
16	57052505	57058497	ENSG00000260145	lncRNA	-1
15	86173198	86173270	ENSG00000200206	snoRNA	-1
16	57091213	57092303	ENSG00000260148	lncRNA	-1
15	86295649	86317173	ENSG00000260125	lncRNA	-1
X	54920462	54931431	ENSG00000067445	protein_coding	1
16	57092583	57148369	ENSG00000140848	protein_coding	1
2	233917373	234019522	ENSG00000144481	protein_coding	1
15	86630266	86631136	ENSG00000259734	lncRNA	-1
15	86932880	86946331	ENSG00000259636	lncRNA	1
15	86938797	86988426	ENSG00000259620	lncRNA	-1
15	86079871	87049169	ENSG00000273540	protein_coding	1
10	91923770	92031437	ENSG00000095564	protein_coding	1
8	144930358	144950888	ENSG00000170631	protein_coding	-1
19	14529543	14529640	ENSG00000283822	miRNA	1
19	14566078	14572066	ENSG00000099795	protein_coding	-1
HSCHR6_MHC_SSTO_CTG1	205933	206723	ENSG00000237010	lncRNA	1
HSCHR6_MHC_SSTO_CTG1	296256	297995	ENSG00000241124	lncRNA	1
12	7118785	7118891	ENSG00000200345	snRNA	1
HSCHR6_MHC_SSTO_CTG1	784036	785082	ENSG00000237544	unprocessed_pseudogene	-1
HSCHR6_MHC_SSTO_CTG1	1097904	1098901	ENSG00000228706	unprocessed_pseudogene	-1
12	7129079	7131198	ENSG00000256967	lncRNA	-1
HSCHR6_MHC_SSTO_CTG1	945097	945380	ENSG00000235666	processed_pseudogene	-1
HSCHR6_MHC_SSTO_CTG1	2003853	2013969	ENSG00000236522	lncRNA	1
HSCHR6_MHC_SSTO_CTG1	1298817	1360562	ENSG00000196299	lncRNA	-1
HSCHR9_1_CTG2	66920	68807	ENSG00000274039	lncRNA	1
HSCHR9_1_CTG2	21985	70597	ENSG00000276497	protein_coding	-1
12	7129698	7158945	ENSG00000139182	protein_coding	1
19	14584095	14584395	ENSG00000243488	misc_RNA	1
19	14588357	14588656	ENSG00000243066	misc_RNA	1
19	42325609	42378769	ENSG00000105429	protein_coding	1
HSCHR8_3_CTG7	211187	223384	ENSG00000282685	lncRNA	1
17	28328325	28335489	ENSG00000109083	protein_coding	-1
HSCHR9_1_CTG2	4774	6120	ENSG00000280745	unprocessed_pseudogene	-1
HSCHR8_3_CTG7	87875	93264	ENSG00000278016	protein_coding	1
20	32449755	32453607	ENSG00000236772	lncRNA	1
20	32485149	32487019	ENSG00000286311	lncRNA	1
20	32509959	32520285	ENSG00000277301	lncRNA	1
HSCHR8_3_CTG7	195293	195938	ENSG00000282617	lncRNA	-1
HSCHR8_3_CTG7	111843	131885	ENSG00000276340	protein_coding	1
20	47656197	47786616	ENSG00000196562	protein_coding	-1
HSCHR8_3_CTG7	265967	267506	ENSG00000282519	lncRNA	1
15	51751597	51816363	ENSG00000128872	protein_coding	1
HSCHR8_3_CTG7	56227	63011	ENSG00000277781	protein_coding	-1
HSCHR6_MHC_MANN_CTG1	389769	394466	ENSG00000231960	lncRNA	1
HSCHR6_MHC_MANN_CTG1	4077330	4078181	ENSG00000238226	lncRNA	1
8	144992914	144994837	ENSG00000255164	lncRNA	1
HSCHR6_MHC_SSTO_CTG1	2951694	2957487	ENSG00000235754	protein_coding	1
HSCHR6_MHC_MANN_CTG1	1636704	1653960	ENSG00000226437	protein_coding	1
8	144994886	144995540	ENSG00000254618	processed_pseudogene	1
8	145002811	145006046	ENSG00000255559	lncRNA	1
8	145005561	145005906	ENSG00000255530	processed_pseudogene	-1
6	87674860	87702233	ENSG00000135334	protein_coding	-1
8	30983459	30984321	ENSG00000253793	processed_pseudogene	-1
8	31131539	31131802	ENSG00000253579	processed_pseudogene	-1
11	63536808	63546462	ENSG00000133321	protein_coding	1
8	144148016	144261927	ENSG00000179832	protein_coding	1
HSCHR6_MHC_SSTO_CTG1	3641489	3642448	ENSG00000237295	processed_pseudogene	1
HSCHR6_MHC_SSTO_CTG1	1627766	1645341	ENSG00000239927	protein_coding	1
HSCHR8_3_CTG7	267967	292426	ENSG00000274287	protein_coding	-1
6	87720915	87721018	ENSG00000238628	snoRNA	1
6	87826173	87826285	ENSG00000207131	misc_RNA	-1
6	87845650	87845947	ENSG00000240997	misc_RNA	1
6	87891424	87891869	ENSG00000271114	processed_pseudogene	1
6	88047056	88047729	ENSG00000286278	lncRNA	-1
6	88047841	88066838	ENSG00000118434	protein_coding	1
11	63552770	63563379	ENSG00000133328	protein_coding	-1
11	63616308	63621671	ENSG00000203520	lncRNA	1
22	31490150	31491022	ENSG00000287817	lncRNA	1
11	63624087	63671921	ENSG00000184743	protein_coding	-1
22	31521199	31521592	ENSG00000233733	processed_pseudogene	-1
22	31538352	31538589	ENSG00000229169	processed_pseudogene	-1
22	31559483	31559939	ENSG00000214093	processed_pseudogene	1
22	31618491	31662221	ENSG00000241878	protein_coding	-1
6	88172261	88175762	ENSG00000279565	TEC	1
6	88177804	88442928	ENSG00000234426	lncRNA	-1
20	63558086	63574239	ENSG00000130589	protein_coding	-1
16	57140896	57144586	ENSG00000279019	TEC	-1
16	57142652	57144936	ENSG00000279803	TEC	1
6	88265158	88265511	ENSG00000220131	processed_pseudogene	1
16	57177349	57181390	ENSG00000285979	lncRNA	1
6	88275882	88276989	ENSG00000220267	processed_pseudogene	-1
16	57245259	57253635	ENSG00000102931	protein_coding	1
14	64914361	64944591	ENSG00000258289	protein_coding	1
6	88378280	88385447	ENSG00000286871	lncRNA	1
6	88714242	88714430	ENSG00000222145	snoRNA	-1
10	103493705	103592546	ENSG00000107954	protein_coding	1
7	87521461	87522410	ENSG00000231956	processed_pseudogene	1
6	87590067	87667453	ENSG00000135336	protein_coding	1
7	44785050	44787340	ENSG00000228596	lncRNA	-1
HSCHR9_1_CTG3	129008	157856	ENSG00000277517	lncRNA	-1
7	44796680	44824564	ENSG00000196262	protein_coding	1
HSCHR9_1_CTG3	63185	89754	ENSG00000277409	lncRNA	-1
HSCHR9_1_CTG3	19469	152750	ENSG00000278608	protein_coding	1
11	63632233	63632720	ENSG00000270269	processed_pseudogene	1
11	63637677	63658962	ENSG00000256789	lncRNA	1
15	68184032	68229718	ENSG00000260007	protein_coding	-1
11	63681446	63759891	ENSG00000133318	protein_coding	1
16	57245832	57246396	ENSG00000276663	lncRNA	-1
16	57247350	57248492	ENSG00000260038	lncRNA	1
16	57321352	57322117	ENSG00000260965	processed_pseudogene	1
